year,constituency,constituency_type,candidates_name,party,vote_count,vote_percentage,decade,era,party_category,party_type,is_winner,margin,winner_pct,runner_up_pct,num_contesting_parties,is_walkover,race_category,winning_party,total_votes,vote_rank
1959,Havelock,na (Pre-1988),K. S. Loke,PKMS,433,0.0298,1950,1950s,Minor/Independent,Opposition,FALSE,0.3905,0.636,0.2455,5,FALSE,Moderate,PAP,14508,4
1959,Havelock,na (Pre-1988),Ng See Thong,Independent,3562,0.2455,1950,1950s,Minor/Independent,Opposition,FALSE,0.3905,0.636,0.2455,5,FALSE,Moderate,PAP,14508,2
1959,Havelock,na (Pre-1988),Tan Ah Pak,LSP,323,0.0223,1950,1950s,Minor/Independent,Opposition,FALSE,0.3905,0.636,0.2455,5,FALSE,Moderate,PAP,14508,5
1959,Havelock,na (Pre-1988),Tan Theng Chiang,SPA,963,0.0664,1950,1950s,Minor/Independent,Opposition,FALSE,0.3905,0.636,0.2455,5,FALSE,Moderate,PAP,14508,3
1959,Hong Lim,na (Pre-1988),Loh Ngian Lim,PKMS,1192,0.1039,1950,1950s,Minor/Independent,Opposition,FALSE,0.6663,0.7702,0.1039,4,FALSE,Landslide (>50%),PAP,11470,2
1959,Hong Lim,na (Pre-1988),Ong Eng Guan,PAP,8834,0.7702,1950,1950s,Major Party,PAP,TRUE,0.6663,0.7702,0.1039,4,FALSE,Landslide (>50%),PAP,11470,1
1959,Hong Lim,na (Pre-1988),Sim Wee Teck,SPA,588,0.0513,1950,1950s,Minor/Independent,Opposition,FALSE,0.6663,0.7702,0.1039,4,FALSE,Landslide (>50%),PAP,11470,4
1959,Hong Lim,na (Pre-1988),Tan Hong Chye,LSP,856,0.0746,1950,1950s,Minor/Independent,Opposition,FALSE,0.6663,0.7702,0.1039,4,FALSE,Landslide (>50%),PAP,11470,3
1959,Jalan Besar,na (Pre-1988),Chan Chee Seng,PAP,7600,0.6248,1950,1950s,Major Party,PAP,TRUE,0.4133,0.6248,0.2115,4,FALSE,Moderate,PAP,12164,1
1959,Jalan Besar,na (Pre-1988),Lo Ka Fat,LSP,1488,0.1223,1950,1950s,Minor/Independent,Opposition,FALSE,0.4133,0.6248,0.2115,4,FALSE,Moderate,PAP,12164,3
1959,Jalan Besar,na (Pre-1988),See Eng Kiat,SLF,503,0.0414,1950,1950s,Minor/Independent,Opposition,FALSE,0.4133,0.6248,0.2115,4,FALSE,Moderate,PAP,12164,4
1959,Jalan Besar,na (Pre-1988),Wong Yew Hon,SPA,2573,0.2115,1950,1950s,Minor/Independent,Opposition,FALSE,0.4133,0.6248,0.2115,4,FALSE,Moderate,PAP,12164,2
1959,Jalan Kayu,na (Pre-1988),M. P. D. Nair,SPA,2929,0.3772,1950,1950s,Minor/Independent,Opposition,FALSE,0.24560000000000004,0.6228,0.3772,2,FALSE,Moderate,PAP,7766,2
1959,Jalan Kayu,na (Pre-1988),Tan Cheng Tong,PAP,4837,0.6228,1950,1950s,Major Party,PAP,TRUE,0.24560000000000004,0.6228,0.3772,2,FALSE,Moderate,PAP,7766,1
1959,Joo Chiat,na (Pre-1988),Henry Chong,Independent,320,0.0239,1950,1950s,Minor/Independent,Opposition,FALSE,0.0624,0.4587,0.3963,5,FALSE,Moderate,SPA,13377,5
1959,Joo Chiat,na (Pre-1988),Fong Kim Heng,PAP,5301,0.3963,1950,1950s,Major Party,PAP,FALSE,0.0624,0.4587,0.3963,5,FALSE,Moderate,SPA,13377,2
1959,Joo Chiat,na (Pre-1988),Gay Wan Guay,LSP,1215,0.0908,1950,1950s,Minor/Independent,Opposition,FALSE,0.0624,0.4587,0.3963,5,FALSE,Moderate,SPA,13377,3
1963,Tampines,na (Pre-1988),Poh Ber Liak,BS,5976,0.4833,1960,1960s,Minor/Independent,Opposition,TRUE,0.192,0.4833,0.2913,4,FALSE,Moderate,BS,12363,1
1959,Joo Chiat,na (Pre-1988),Low Teck Cheng,KURA,405,0.0303,1950,1950s,Minor/Independent,Opposition,FALSE,0.0624,0.4587,0.3963,5,FALSE,Moderate,SPA,13377,4
1959,Jurong,na (Pre-1988),Aman B. H. Subri,Independent,168,0.0264,1950,1950s,Minor/Independent,Opposition,FALSE,0.49870000000000003,0.7067,0.208,4,FALSE,Moderate,PAP,6370,4
1959,Jurong,na (Pre-1988),Chia Yeck Poh,LSP,375,0.0589,1950,1950s,Minor/Independent,Opposition,FALSE,0.49870000000000003,0.7067,0.208,4,FALSE,Moderate,PAP,6370,3
1959,Jurong,na (Pre-1988),Chor Yeok Eng,PAP,4502,0.7067,1950,1950s,Major Party,PAP,TRUE,0.49870000000000003,0.7067,0.208,4,FALSE,Moderate,PAP,6370,1
1959,Jurong,na (Pre-1988),Wong Tuck Leong,SPA,1325,0.208,1950,1950s,Minor/Independent,Opposition,FALSE,0.49870000000000003,0.7067,0.208,4,FALSE,Moderate,PAP,6370,2
1959,Kallang,na (Pre-1988),Buang bin Omar Junid,PAP,5690,0.4818,1950,1950s,Major Party,PAP,TRUE,0.0613,0.4818,0.4205,3,FALSE,Moderate,PAP,11811,1
1959,Kallang,na (Pre-1988),Seah Peng Chuan,CP,1154,0.0977,1950,1950s,Minor/Independent,Opposition,FALSE,0.0613,0.4818,0.4205,3,FALSE,Moderate,PAP,11811,3
1959,Kallang,na (Pre-1988),Tan Hai Tong,SPA,4967,0.4205,1950,1950s,Minor/Independent,Opposition,FALSE,0.0613,0.4818,0.4205,3,FALSE,Moderate,PAP,11811,2
1959,Kampong Glam,na (Pre-1988),Mahmood Latiff,SPA,1747,0.1803,1950,1950s,Minor/Independent,Opposition,FALSE,0.47239999999999993,0.6527,0.1803,4,FALSE,Moderate,PAP,9689,2
1959,Kampong Glam,na (Pre-1988),Ong Eng Lian,LSP,1377,0.1421,1950,1950s,Minor/Independent,Opposition,FALSE,0.47239999999999993,0.6527,0.1803,4,FALSE,Moderate,PAP,9689,3
1959,Kampong Glam,na (Pre-1988),S. Rajaratnam,PAP,6324,0.6527,1950,1950s,Major Party,PAP,TRUE,0.47239999999999993,0.6527,0.1803,4,FALSE,Moderate,PAP,9689,1
1959,Kampong Glam,na (Pre-1988),Wu Shiaw,Independent,241,0.0249,1950,1950s,Minor/Independent,Opposition,FALSE,0.47239999999999993,0.6527,0.1803,4,FALSE,Moderate,PAP,9689,4
1959,Kampong Kapor,na (Pre-1988),Chia Ban Wei,SPA,3632,0.3253,1950,1950s,Minor/Independent,Opposition,FALSE,0.21739999999999998,0.5427,0.3253,5,FALSE,Moderate,PAP,11164,2
1959,Kampong Kapor,na (Pre-1988),Choo Yeok Koon,Independent,432,0.0387,1950,1950s,Minor/Independent,Opposition,FALSE,0.21739999999999998,0.5427,0.3253,5,FALSE,Moderate,PAP,11164,4
1959,Kampong Kapor,na (Pre-1988),Jaganathan S,Independent,711,0.0637,1950,1950s,Minor/Independent,Opposition,FALSE,0.21739999999999998,0.5427,0.3253,5,FALSE,Moderate,PAP,11164,3
1959,Kampong Kapor,na (Pre-1988),G. Kandasamy,PAP,6059,0.5427,1950,1950s,Major Party,PAP,TRUE,0.21739999999999998,0.5427,0.3253,5,FALSE,Moderate,PAP,11164,1
1959,Kampong Kapor,na (Pre-1988),Yen Jen San,CP,330,0.0296,1950,1950s,Minor/Independent,Opposition,FALSE,0.21739999999999998,0.5427,0.3253,5,FALSE,Moderate,PAP,11164,5
1959,Kampong Kembangan,na (Pre-1988),Mohd. Ali b. Alwi,PKMS,4443,0.3886,1950,1950s,Minor/Independent,Opposition,TRUE,0.021299999999999986,0.3886,0.3673,6,FALSE,Close Race (<5%),PKMS,11433,1
1959,Kampong Kembangan,na (Pre-1988),Othman b. Wok,PAP,4199,0.3673,1950,1950s,Major Party,PAP,FALSE,0.021299999999999986,0.3886,0.3673,6,FALSE,Close Race (<5%),PKMS,11433,2
1959,Kampong Kembangan,na (Pre-1988),A. Latiff b. Ibrahim,PRSSD,231,0.0202,1950,1950s,Minor/Independent,Opposition,FALSE,0.021299999999999986,0.3886,0.3673,6,FALSE,Close Race (<5%),PKMS,11433,5
1959,Kampong Kembangan,na (Pre-1988),Jaffar b. Abdul Ghani,Independent,215,0.0188,1950,1950s,Minor/Independent,Opposition,FALSE,0.021299999999999986,0.3886,0.3673,6,FALSE,Close Race (<5%),PKMS,11433,6
1959,Kampong Kembangan,na (Pre-1988),Mohd. b. Hj. Yacob,SPA,2028,0.1774,1950,1950s,Minor/Independent,Opposition,FALSE,0.021299999999999986,0.3886,0.3673,6,FALSE,Close Race (<5%),PKMS,11433,3
1959,Kampong Kembangan,na (Pre-1988),H. M. Yahiya,PMIP,317,0.0277,1950,1950s,Minor/Independent,Opposition,FALSE,0.021299999999999986,0.3886,0.3673,6,FALSE,Close Race (<5%),PKMS,11433,4
1959,Kreta Ayer,na (Pre-1988),Goh Keng Swee,PAP,9313,0.7335,1950,1950s,Major Party,PAP,TRUE,0.467,0.7335,0.2665,2,FALSE,Moderate,PAP,12697,1
1959,Kreta Ayer,na (Pre-1988),Pang Man Ming,LSP,3384,0.2665,1950,1950s,Minor/Independent,Opposition,FALSE,0.467,0.7335,0.2665,2,FALSE,Moderate,PAP,12697,2
1959,Moulmein,na (Pre-1988),Lin You Eng,PAP,4324,0.4725,1950,1950s,Major Party,PAP,TRUE,0.0403,0.4725,0.4322,3,FALSE,Close Race (<5%),PAP,9151,1
1959,Moulmein,na (Pre-1988),Tan Peng Khoo,LSP,872,0.0953,1950,1950s,Minor/Independent,Opposition,FALSE,0.0403,0.4725,0.4322,3,FALSE,Close Race (<5%),PAP,9151,3
1959,Moulmein,na (Pre-1988),Yap Jin Yau,SPA,3955,0.4322,1950,1950s,Minor/Independent,Opposition,FALSE,0.0403,0.4725,0.4322,3,FALSE,Close Race (<5%),PAP,9151,2
2020,Aljunied,GRC,Gerald Giam Yean Song | Sylvia Lim | Muhamad Faisal Bin Abdul Manap | Leon Perera | Pritam Singh,WP,85815,0.5995,2020,2020s,Major Party,Opposition,TRUE,0.199,0.5995,0.4005,2,FALSE,Moderate,WP,143145,1
1959,Mountbatten,na (Pre-1988),Leon Soh,KURA,1354,0.1506,1950,1950s,Minor/Independent,Opposition,FALSE,0.0987,0.3371,0.2384,5,FALSE,Moderate,SPA,8990,4
1959,Mountbatten,na (Pre-1988),Tay Kum Sun,PAP,2143,0.2384,1950,1950s,Major Party,PAP,FALSE,0.0987,0.3371,0.2384,5,FALSE,Moderate,SPA,8990,2
1959,Mountbatten,na (Pre-1988),Wee Soo Bee,LSP,559,0.0622,1950,1950s,Minor/Independent,Opposition,FALSE,0.0987,0.3371,0.2384,5,FALSE,Moderate,SPA,8990,5
1959,Mountbatten,na (Pre-1988),Wong Foo Nam,PKMS,1903,0.2117,1950,1950s,Minor/Independent,Opposition,FALSE,0.0987,0.3371,0.2384,5,FALSE,Moderate,SPA,8990,3
1959,Nee Soon,na (Pre-1988),Sheng Nam Chin,PAP,5622,0.733,1950,1950s,Major Party,PAP,TRUE,0.5406,0.733,0.1924,3,FALSE,Landslide (>50%),PAP,7670,1
1959,Nee Soon,na (Pre-1988),Yap Chin Poh,SPA,1476,0.1924,1950,1950s,Minor/Independent,Opposition,FALSE,0.5406,0.733,0.1924,3,FALSE,Landslide (>50%),PAP,7670,2
1959,Nee Soon,na (Pre-1988),Yong Nyuk Khoon,LSP,572,0.0746,1950,1950s,Minor/Independent,Opposition,FALSE,0.5406,0.733,0.1924,3,FALSE,Landslide (>50%),PAP,7670,3
1959,Pasir Panjang,na (Pre-1988),H. J. C. Kulasingha,Independent,1884,0.3195,1950,1950s,Minor/Independent,Opposition,FALSE,0.0405,0.36,0.3195,4,FALSE,Close Race (<5%),PAP,5897,2
1959,Pasir Panjang,na (Pre-1988),S. T. V. Lingam,Independent,186,0.0315,1950,1950s,Minor/Independent,Opposition,FALSE,0.0405,0.36,0.3195,4,FALSE,Close Race (<5%),PAP,5897,4
1959,Pasir Panjang,na (Pre-1988),Sukaimi bin Ibrahim,PKMS,1704,0.289,1950,1950s,Minor/Independent,Opposition,FALSE,0.0405,0.36,0.3195,4,FALSE,Close Race (<5%),PAP,5897,3
1959,Pasir Panjang,na (Pre-1988),Tee Kim Leng,PAP,2123,0.36,1950,1950s,Major Party,PAP,TRUE,0.0405,0.36,0.3195,4,FALSE,Close Race (<5%),PAP,5897,1
1959,Paya Lebar,na (Pre-1988),Ong Chye Hock,Independent,4209,0.3919,1950,1950s,Minor/Independent,Opposition,FALSE,0.21619999999999995,0.6081,0.3919,2,FALSE,Moderate,PAP,10740,2
1959,Paya Lebar,na (Pre-1988),Tan Kia Gan,PAP,6531,0.6081,1950,1950s,Major Party,PAP,TRUE,0.21619999999999995,0.6081,0.3919,2,FALSE,Moderate,PAP,10740,1
1959,Punggol,na (Pre-1988),Ng Teng Kian,PAP,4072,0.4639,1950,1950s,Major Party,PAP,TRUE,0.0475,0.4639,0.4164,4,FALSE,Close Race (<5%),PAP,8778,1
1959,Punggol,na (Pre-1988),Quah Heck Peck,LSP,554,0.0631,1950,1950s,Minor/Independent,Opposition,FALSE,0.0475,0.4639,0.4164,4,FALSE,Close Race (<5%),PAP,8778,3
1959,Punggol,na (Pre-1988),Tan Jin Hong,SPA,3655,0.4164,1950,1950s,Minor/Independent,Opposition,FALSE,0.0475,0.4639,0.4164,4,FALSE,Close Race (<5%),PAP,8778,2
1959,Punggol,na (Pre-1988),Tay Keng Hock,Independent,497,0.0566,1950,1950s,Minor/Independent,Opposition,FALSE,0.0475,0.4639,0.4164,4,FALSE,Close Race (<5%),PAP,8778,4
1959,Queenstown,na (Pre-1988),Chee Phui Hung,SPA,3732,0.3788,1950,1950s,Minor/Independent,Opposition,FALSE,0.1593,0.5381,0.3788,3,FALSE,Moderate,PAP,9851,2
1959,Queenstown,na (Pre-1988),Lee Kim Chuan,Independent,818,0.0831,1950,1950s,Minor/Independent,Opposition,FALSE,0.1593,0.5381,0.3788,3,FALSE,Moderate,PAP,9851,3
1959,Queenstown,na (Pre-1988),Lee Siew Choh,PAP,5301,0.5381,1950,1950s,Major Party,PAP,TRUE,0.1593,0.5381,0.3788,3,FALSE,Moderate,PAP,9851,1
1959,River Valley,na (Pre-1988),Lim Cheng Lock,PAP,3430,0.3655,1950,1950s,Major Party,PAP,TRUE,0.0005,0.3655,0.365,3,FALSE,Close Race (<5%),PAP,9384,1
1959,River Valley,na (Pre-1988),Soh Ghee Soon,SPA,3425,0.365,1950,1950s,Minor/Independent,Opposition,FALSE,0.0005,0.3655,0.365,3,FALSE,Close Race (<5%),PAP,9384,2
1959,River Valley,na (Pre-1988),E. K. Tan,LSP,2529,0.2695,1950,1950s,Minor/Independent,Opposition,FALSE,0.0005,0.3655,0.365,3,FALSE,Close Race (<5%),PAP,9384,3
1959,Rochore,na (Pre-1988),Tan Soo Wan,LSP,934,0.0839,1950,1950s,Minor/Independent,Opposition,FALSE,0.5191,0.7176,0.1985,3,FALSE,Landslide (>50%),PAP,11141,3
1959,Rochore,na (Pre-1988),K. C. Thomas,SPA,2212,0.1985,1950,1950s,Minor/Independent,Opposition,FALSE,0.5191,0.7176,0.1985,3,FALSE,Landslide (>50%),PAP,11141,2
1959,Rochore,na (Pre-1988),Toh Chin Chye,PAP,7995,0.7176,1950,1950s,Major Party,PAP,TRUE,0.5191,0.7176,0.1985,3,FALSE,Landslide (>50%),PAP,11141,1
1959,Sembawang,na (Pre-1988),Ahmad Bin Ibrahim,PAP,4316,0.5469,1950,1950s,Major Party,PAP,TRUE,0.34850000000000003,0.5469,0.1984,4,FALSE,Moderate,PAP,7892,1
1959,Sembawang,na (Pre-1988),Chew Seng,SPA,1084,0.1374,1950,1950s,Minor/Independent,Opposition,FALSE,0.34850000000000003,0.5469,0.1984,4,FALSE,Moderate,PAP,7892,3
1959,Sembawang,na (Pre-1988),V. Jayaram,Independent,1566,0.1984,1950,1950s,Minor/Independent,Opposition,FALSE,0.34850000000000003,0.5469,0.1984,4,FALSE,Moderate,PAP,7892,2
1959,Sembawang,na (Pre-1988),Lau Sai Seng,LSP,926,0.1173,1950,1950s,Minor/Independent,Opposition,FALSE,0.34850000000000003,0.5469,0.1984,4,FALSE,Moderate,PAP,7892,4
1959,Sepoy Lines,na (Pre-1988),Goh Su Chiang,SPA,3820,0.4165,1950,1950s,Minor/Independent,Opposition,FALSE,0.16700000000000004,0.5835,0.4165,2,FALSE,Moderate,PAP,9172,2
1959,Sepoy Lines,na (Pre-1988),Wee Toon Boon,PAP,5352,0.5835,1950,1950s,Major Party,PAP,TRUE,0.16700000000000004,0.5835,0.4165,2,FALSE,Moderate,PAP,9172,1
1959,Serangoon Gardens,na (Pre-1988),"Fernandez, Victor Louis",SLF,330,0.042,1950,1950s,Minor/Independent,Opposition,FALSE,0.13740000000000002,0.4893,0.3519,5,FALSE,Moderate,PAP,7854,4
1959,Serangoon Gardens,na (Pre-1988),Leong Keng Seng,PAP,3843,0.4893,1950,1950s,Major Party,PAP,TRUE,0.13740000000000002,0.4893,0.3519,5,FALSE,Moderate,PAP,7854,1
1959,Serangoon Gardens,na (Pre-1988),Lilian Tan,LSP,64,0.0082,1950,1950s,Minor/Independent,Opposition,FALSE,0.13740000000000002,0.4893,0.3519,5,FALSE,Moderate,PAP,7854,5
1959,Serangoon Gardens,na (Pre-1988),Liao Ping alias Thomas,PKMS,853,0.1086,1950,1950s,Minor/Independent,Opposition,FALSE,0.13740000000000002,0.4893,0.3519,5,FALSE,Moderate,PAP,7854,3
1959,Serangoon Gardens,na (Pre-1988),"Wee, Eric Sian Beng",SPA,2764,0.3519,1950,1950s,Minor/Independent,Opposition,FALSE,0.13740000000000002,0.4893,0.3519,5,FALSE,Moderate,PAP,7854,2
1959,Siglap,na (Pre-1988),Koh Tee Kin,Independent,3408,0.2656,1950,1950s,Minor/Independent,Opposition,FALSE,0.0778,0.3434,0.2656,7,FALSE,Moderate,PAP,12832,2
1959,Siglap,na (Pre-1988),Pang Toon Tin,PRSSD,587,0.0457,1950,1950s,Minor/Independent,Opposition,FALSE,0.0778,0.3434,0.2656,7,FALSE,Moderate,PAP,12832,6
1959,Siglap,na (Pre-1988),Sahorah bte Ahmat,PAP,4407,0.3434,1950,1950s,Major Party,PAP,TRUE,0.0778,0.3434,0.2656,7,FALSE,Moderate,PAP,12832,1
1959,Siglap,na (Pre-1988),A. Wanjor,PMIP,234,0.0183,1950,1950s,Minor/Independent,Opposition,FALSE,0.0778,0.3434,0.2656,7,FALSE,Moderate,PAP,12832,7
1959,Siglap,na (Pre-1988),John Snodgrass,LSP,1511,0.1178,1950,1950s,Minor/Independent,Opposition,FALSE,0.0778,0.3434,0.2656,7,FALSE,Moderate,PAP,12832,3
1959,Siglap,na (Pre-1988),Abdullah Masood,Independent,1267,0.0987,1950,1950s,Minor/Independent,Opposition,FALSE,0.0778,0.3434,0.2656,7,FALSE,Moderate,PAP,12832,5
1959,Siglap,na (Pre-1988),Mohd. Sidik bin Hj. Abd. Hamid,PKMS,1418,0.1105,1950,1950s,Minor/Independent,Opposition,FALSE,0.0778,0.3434,0.2656,7,FALSE,Moderate,PAP,12832,4
1955,Geylang,na (Pre-1988),Mak Pak Shee,SLF,2756,0.4117,1950,1950s,Minor/Independent,Opposition,TRUE,0.2046,0.4117,0.2071,4,FALSE,Moderate,SLF,6693,1
1959,Southern Islands,na (Pre-1988),Kum Teng Hock,PAP,1225,0.2534,1950,1950s,Major Party,PAP,FALSE,0.2839,0.5373,0.2534,3,FALSE,Moderate,PKMS,4835,2
1959,Southern Islands,na (Pre-1988),Ismail Haji Hussain,LSP,1012,0.2093,1950,1950s,Minor/Independent,Opposition,FALSE,0.2839,0.5373,0.2534,3,FALSE,Moderate,PKMS,4835,3
1959,Stamford,na (Pre-1988),Ang Meng Gee,WP,925,0.0847,1950,1950s,Major Party,Opposition,FALSE,0.14300000000000002,0.4918,0.3488,5,FALSE,Moderate,PAP,10922,3
1959,Stamford,na (Pre-1988),Fung Yin Ching,PAP,5372,0.4918,1950,1950s,Major Party,PAP,TRUE,0.14300000000000002,0.4918,0.3488,5,FALSE,Moderate,PAP,10922,1
1959,Stamford,na (Pre-1988),Hooi Beng Guan,LSP,679,0.0622,1950,1950s,Minor/Independent,Opposition,FALSE,0.14300000000000002,0.4918,0.3488,5,FALSE,Moderate,PAP,10922,4
1959,Stamford,na (Pre-1988),J. M. Jumabhoy,SPA,3810,0.3488,1950,1950s,Minor/Independent,Opposition,FALSE,0.14300000000000002,0.4918,0.3488,5,FALSE,Moderate,PAP,10922,2
1959,Stamford,na (Pre-1988),Wong Chee Lim,Independent,136,0.0125,1950,1950s,Minor/Independent,Opposition,FALSE,0.14300000000000002,0.4918,0.3488,5,FALSE,Moderate,PAP,10922,5
1959,Tampines,na (Pre-1988),Goh Chew Chua,PAP,7461,0.7327,1950,1950s,Major Party,PAP,TRUE,0.5323,0.7327,0.2004,3,FALSE,Landslide (>50%),PAP,10183,1
1959,Tampines,na (Pre-1988),Lim Choo Ten alias Lim How Chiang,Independent,681,0.0669,1950,1950s,Minor/Independent,Opposition,FALSE,0.5323,0.7327,0.2004,3,FALSE,Landslide (>50%),PAP,10183,3
1959,Tampines,na (Pre-1988),Ong Phi Hok,SPA,2041,0.2004,1950,1950s,Minor/Independent,Opposition,FALSE,0.5323,0.7327,0.2004,3,FALSE,Landslide (>50%),PAP,10183,2
1959,Tanglin,na (Pre-1988),Ahmad b. Hj. Taff,PKMS,2386,0.3044,1950,1950s,Minor/Independent,Opposition,FALSE,0.0397,0.3441,0.3044,4,FALSE,Close Race (<5%),SPA,7839,2
1959,Tanglin,na (Pre-1988),Chan Ah Wing,LSP,395,0.0504,1950,1950s,Minor/Independent,Opposition,FALSE,0.0397,0.3441,0.3044,4,FALSE,Close Race (<5%),SPA,7839,4
1959,Tanglin,na (Pre-1988),Ibrahim b. Othman,PAP,2360,0.3011,1950,1950s,Major Party,PAP,FALSE,0.0397,0.3441,0.3044,4,FALSE,Close Race (<5%),SPA,7839,3
1959,Tanglin,na (Pre-1988),Thio Chan Bee,SPA,2698,0.3441,1950,1950s,Minor/Independent,Opposition,TRUE,0.0397,0.3441,0.3044,4,FALSE,Close Race (<5%),SPA,7839,1
1959,Tanjong Pagar,na (Pre-1988),Lee Kuan Yew,PAP,7617,0.7104,1950,1950s,Major Party,PAP,TRUE,0.4208,0.7104,0.2896,2,FALSE,Moderate,PAP,10722,1
1959,Tanjong Pagar,na (Pre-1988),C. Subramanyam,LSP,3105,0.2896,1950,1950s,Minor/Independent,Opposition,FALSE,0.4208,0.7104,0.2896,2,FALSE,Moderate,PAP,10722,2
1959,Telok Ayer,na (Pre-1988),Ong Pang Boon,PAP,8372,0.6738,1950,1950s,Major Party,PAP,TRUE,0.5043,0.6738,0.1695,4,FALSE,Landslide (>50%),PAP,12425,1
1959,Telok Ayer,na (Pre-1988),Soh Teck Chee,CP,287,0.0231,1950,1950s,Minor/Independent,Opposition,FALSE,0.5043,0.6738,0.1695,4,FALSE,Landslide (>50%),PAP,12425,4
1959,Telok Ayer,na (Pre-1988),Tan Kian Kee,SPA,2106,0.1695,1950,1950s,Minor/Independent,Opposition,FALSE,0.5043,0.6738,0.1695,4,FALSE,Landslide (>50%),PAP,12425,2
1959,Telok Ayer,na (Pre-1988),Tay Soo Yong,Independent,1660,0.1336,1950,1950s,Minor/Independent,Opposition,FALSE,0.5043,0.6738,0.1695,4,FALSE,Landslide (>50%),PAP,12425,3
1959,Telok Blangah,na (Pre-1988),John Mammen,PAP,5803,0.5041,1950,1950s,Major Party,PAP,TRUE,0.14439999999999997,0.5041,0.3597,4,FALSE,Moderate,PAP,11511,1
1959,Telok Blangah,na (Pre-1988),V. Mariappan,Independent,337,0.0293,1950,1950s,Minor/Independent,Opposition,FALSE,0.14439999999999997,0.5041,0.3597,4,FALSE,Moderate,PAP,11511,4
1959,Telok Blangah,na (Pre-1988),Osman Gani,PKMS,4141,0.3597,1950,1950s,Minor/Independent,Opposition,FALSE,0.14439999999999997,0.5041,0.3597,4,FALSE,Moderate,PAP,11511,2
1959,Telok Blangah,na (Pre-1988),Wee Kim Hock,CP,1230,0.1069,1950,1950s,Minor/Independent,Opposition,FALSE,0.14439999999999997,0.5041,0.3597,4,FALSE,Moderate,PAP,11511,3
1959,Thomson,na (Pre-1988),T. Bani,PAP,4978,0.5463,1950,1950s,Major Party,PAP,TRUE,0.263,0.5463,0.2833,3,FALSE,Moderate,PAP,9112,1
1959,Thomson,na (Pre-1988),Francis Thomas,SLF,2581,0.2833,1950,1950s,Minor/Independent,Opposition,FALSE,0.263,0.5463,0.2833,3,FALSE,Moderate,PAP,9112,2
1959,Thomson,na (Pre-1988),Yap Chin Choon,SPA,1553,0.1704,1950,1950s,Minor/Independent,Opposition,FALSE,0.263,0.5463,0.2833,3,FALSE,Moderate,PAP,9112,3
1959,Tiong Bahru,na (Pre-1988),Chua Chin Kiat,WP,282,0.026,1950,1950s,Major Party,Opposition,FALSE,0.27570000000000006,0.4766,0.2009,6,FALSE,Moderate,PAP,10859,6
1959,Tiong Bahru,na (Pre-1988),Lee Bah Chee,LSP,996,0.0917,1950,1950s,Minor/Independent,Opposition,FALSE,0.27570000000000006,0.4766,0.2009,6,FALSE,Moderate,PAP,10859,4
1959,Tiong Bahru,na (Pre-1988),Lee Teck Him,PAP,5175,0.4766,1950,1950s,Major Party,PAP,TRUE,0.27570000000000006,0.4766,0.2009,6,FALSE,Moderate,PAP,10859,1
1959,Tiong Bahru,na (Pre-1988),Lim Huan Seng,Independent,494,0.0455,1950,1950s,Minor/Independent,Opposition,FALSE,0.27570000000000006,0.4766,0.2009,6,FALSE,Moderate,PAP,10859,5
1959,Tiong Bahru,na (Pre-1988),Lin Wo Ling,SPA,2182,0.2009,1950,1950s,Minor/Independent,Opposition,FALSE,0.27570000000000006,0.4766,0.2009,6,FALSE,Moderate,PAP,10859,2
1959,Tiong Bahru,na (Pre-1988),William Tan,Independent,1730,0.1593,1950,1950s,Minor/Independent,Opposition,FALSE,0.27570000000000006,0.4766,0.2009,6,FALSE,Moderate,PAP,10859,3
1959,Toa Payoh,na (Pre-1988),Lee Poh Chee,SPA,2500,0.2234,1950,1950s,Minor/Independent,Opposition,FALSE,0.5531999999999999,0.7766,0.2234,2,FALSE,Landslide (>50%),PAP,11193,2
1959,Toa Payoh,na (Pre-1988),Wong Soon Fong,PAP,8693,0.7766,1950,1950s,Major Party,PAP,TRUE,0.5531999999999999,0.7766,0.2234,2,FALSE,Landslide (>50%),PAP,11193,1
1959,Ulu Pandan,na (Pre-1988),Anthony Ponnusamy,Independent,296,0.0304,1950,1950s,Minor/Independent,Opposition,FALSE,0.13570000000000004,0.4544,0.3187,7,FALSE,Moderate,PAP,9727,5
1959,Ulu Pandan,na (Pre-1988),Chua Kim Toh,Independent,183,0.0189,1950,1950s,Minor/Independent,Opposition,FALSE,0.13570000000000004,0.4544,0.3187,7,FALSE,Moderate,PAP,9727,7
1959,Ulu Pandan,na (Pre-1988),M. Karthigesu,LSP,284,0.0292,1950,1950s,Minor/Independent,Opposition,FALSE,0.13570000000000004,0.4544,0.3187,7,FALSE,Moderate,PAP,9727,6
1959,Ulu Pandan,na (Pre-1988),S. Khalaff,Independent,1083,0.1113,1950,1950s,Minor/Independent,Opposition,FALSE,0.13570000000000004,0.4544,0.3187,7,FALSE,Moderate,PAP,9727,3
1959,Ulu Pandan,na (Pre-1988),Low Boon Kiat,Independent,361,0.0371,1950,1950s,Minor/Independent,Opposition,FALSE,0.13570000000000004,0.4544,0.3187,7,FALSE,Moderate,PAP,9727,4
1959,Ulu Pandan,na (Pre-1988),Mohd. Ariff bin Suradi,PAP,4420,0.4544,1950,1950s,Major Party,PAP,TRUE,0.13570000000000004,0.4544,0.3187,7,FALSE,Moderate,PAP,9727,1
